,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1035,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,C'est Bon,43.71678474928588,-79.40040634837081,Chinese Restaurant
1036,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,lululemon,43.7134783384539,-79.4000817882245,Clothing Store
1037,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,A&W,43.715149,-79.399944,Fast Food Restaurant
1038,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,Sporting Life,43.71627717160474,-79.40024796918705,Sporting Goods Shop
1039,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,Tim Hortons,43.71489400011398,-79.39977586269379,Coffee Shop
1040,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,GAP,43.71544977487359,-79.40008916661074,Clothing Store
1041,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,Second Cup,43.714583000256965,-79.40011973797179,Café
1042,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,St. Clements - Yonge Parkette,43.71206179547874,-79.40425523454469,Park
1043,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,Milkcow,43.71590694517564,-79.40012454986572,Ice Cream Shop
1044,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,Degrees Kitchen Store,43.71430705492837,-79.3998816417247,Furniture / Home Store
1045,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,The Bagel House,43.714004,-79.399953,Bagel Shop
1046,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Ezra's Pound,43.67515283323029,-79.40585846415303,Café
1047,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Roti Cuisine of India,43.67461834990478,-79.40824866273744,Indian Restaurant
1048,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Krispy Kreme Doughnut Cafe,43.674732,-79.40773,Donut Shop
1049,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Creeds Coffee Bar,43.67410020855885,-79.41083780404273,Coffee Shop
1050,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Madame Boeuf And Flea,43.67524,-79.40662,Burger Joint
1051,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Jean Sibelius Square,43.67142628683921,-79.40883090368688,Park
1052,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Big Crow,43.675896076491284,-79.40368028354095,BBQ Joint
1053,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Fet Zun,43.675147,-79.406346,Middle Eastern Restaurant
1054,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Dish Cooking Studio,43.67406646467061,-79.4107635453081,Café
1055,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Toronto Archives,43.67644734460629,-79.40750861881347,History Museum
1056,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Pour House,43.675640867179204,-79.40382084040043,Pub
1057,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,The Annex Hodgepodge,43.674975198818274,-79.40654256081908,Sandwich Place
1058,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Haute Coffee,43.675817902127925,-79.40279309076072,Café
1059,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Martino's Pizza,43.67555992434719,-79.40355789179394,Pizza Place
1060,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Subway,43.675070588962015,-79.40687736441805,Sandwich Place
1061,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,LCBO,43.675344431726565,-79.40532725232431,Liquor Store
1062,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Shoppers Drug Mart,43.674959,-79.407986,Pharmacy
1063,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Tim Hortons,43.67579963362535,-79.40353178302757,Coffee Shop
1064,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Subway,43.675650480511266,-79.41025463558196,Sandwich Place
1065,"Parkdale, Roncesvalles",43.6489597,-79.456325,Offleash Dog Trail - High Park,43.64548543069719,-79.45874691009521,Dog Run
1066,"Parkdale, Roncesvalles",43.6489597,-79.456325,The Chocolateria,43.64992822697901,-79.45043667719423,Dessert Shop
1067,"Parkdale, Roncesvalles",43.6489597,-79.456325,Inter Steer,43.64979631005809,-79.45030983497107,Eastern European Restaurant
1068,"Parkdale, Roncesvalles",43.6489597,-79.456325,La Cubana,43.65091223991817,-79.45090936982271,Cuban Restaurant
1069,"Parkdale, Roncesvalles",43.6489597,-79.456325,Revue Cinema,43.65111215463428,-79.4509612383593,Movie Theater
1070,"Parkdale, Roncesvalles",43.6489597,-79.456325,Reunion Island Coffee Bar,43.65046251706493,-79.45060981846792,Coffee Shop
1071,"Parkdale, Roncesvalles",43.6489597,-79.456325,Domani Restaurant & Wine Bar,43.649235,-79.450229,Italian Restaurant
1072,"Parkdale, Roncesvalles",43.6489597,-79.456325,Cider House,43.65068788125521,-79.45068513648656,Restaurant
1073,"Parkdale, Roncesvalles",43.6489597,-79.456325,Scout,43.65097043195477,-79.45086621885267,Gift Shop
1074,"Parkdale, Roncesvalles",43.6489597,-79.456325,Likely General,43.65062189632695,-79.45063525580188,Gift Shop
1075,"Parkdale, Roncesvalles",43.6489597,-79.456325,A Good Read,43.64947021007538,-79.450339,Bookstore
1076,"Parkdale, Roncesvalles",43.6489597,-79.456325,Aris Grill,43.65009143382369,-79.45039643854467,Breakfast Spot
1077,"Parkdale, Roncesvalles",43.6489597,-79.456325,The Local Pub and Restaurant,43.6510171734011,-79.45091108743782,Bar
1078,"Parkdale, Roncesvalles",43.6489597,-79.456325,Butler's Pantry,43.65008710183049,-79.45045784621456,Breakfast Spot
1079,Davisville,43.7043244,-79.3887901,Jules Cafe Patisserie,43.70413799694304,-79.38841260442167,Dessert Shop
1080,Davisville,43.7043244,-79.3887901,Thobors Boulangerie Patisserie Café,43.704513877453266,-79.38861602551758,Café
1081,Davisville,43.7043244,-79.3887901,Marigold Indian Bistro,43.702880859375,-79.38800811767578,Indian Restaurant
1082,Davisville,43.7043244,-79.3887901,XO Gelato,43.70517671239303,-79.3887930388649,Dessert Shop
1083,Davisville,43.7043244,-79.3887901,Positano,43.704558,-79.38863854,Italian Restaurant
1084,Davisville,43.7043244,-79.3887901,Viva Napoli,43.70575225315343,-79.38912464296774,Pizza Place
1085,Davisville,43.7043244,-79.3887901,Zee Grill,43.70498511291793,-79.38847622354874,Seafood Restaurant
1086,Davisville,43.7043244,-79.3887901,Starbucks,43.705923,-79.389548,Coffee Shop
1087,Davisville,43.7043244,-79.3887901,June Rowlands Park,43.70051698238234,-79.38918866607341,Park
1088,Davisville,43.7043244,-79.3887901,Sakae Sushi,43.70494407149989,-79.38870408604551,Sushi Restaurant
1089,Davisville,43.7043244,-79.3887901,Florentia Ristorante,43.703594,-79.3879846,Italian Restaurant
1090,Davisville,43.7043244,-79.3887901,Flaky Tart,43.70653850357435,-79.38961139953942,Dessert Shop
1091,Davisville,43.7043244,-79.3887901,GoodLife Fitness Toronto Mount Pleasant and Davisville,43.700802,-79.386417,Gym
1092,Davisville,43.7043244,-79.3887901,Thai Spicy House,43.7019616162845,-79.3875129672506,Thai Restaurant
1093,Davisville,43.7043244,-79.3887901,Bread and Butter,43.70158248227423,-79.3873587869354,Sandwich Place
1094,Davisville,43.7043244,-79.3887901,Crossfit Metric,43.70747956557104,-79.38985687683696,Gym
1095,Davisville,43.7043244,-79.3887901,Hokkaido Sushi,43.708081718364554,-79.38999467246003,Sushi Restaurant
1096,Davisville,43.7043244,-79.3887901,Mastermind Toys,43.704839243420075,-79.38854629838522,Toy / Game Store
1097,Davisville,43.7043244,-79.3887901,Hazel's Diner,43.70210267511542,-79.3876176468172,Diner
1098,Davisville,43.7043244,-79.3887901,Granite Brewery,43.70799119535042,-79.38994275728216,Brewery
1099,Davisville,43.7043244,-79.3887901,Second Cup,43.704344001380505,-79.38865888961692,Coffee Shop
1100,Davisville,43.7043244,-79.3887901,souvlaki express,43.70737794652891,-79.38984793934696,Greek Restaurant
1101,Davisville,43.7043244,-79.3887901,Petro-Canada,43.70226903889355,-79.38795536756516,Gas Station
1102,Davisville,43.7043244,-79.3887901,Apple Tree Farmer's Market,43.70032613903132,-79.38976045544334,Farmers Market
1103,Davisville,43.7043244,-79.3887901,Starving Artist,43.701538,-79.38724,Restaurant
1104,Davisville,43.7043244,-79.3887901,Marcheleo's Gourmet Marketplace,43.70804065392919,-79.39219480282117,Gourmet Shop
1105,Davisville,43.7043244,-79.3887901,Subway,43.70176337400996,-79.38780495416756,Sandwich Place
1106,Davisville,43.7043244,-79.3887901,Pizza Pizza,43.70613821755869,-79.38929246805056,Pizza Place
1107,Davisville,43.7043244,-79.3887901,Meow Cat Cafe,43.702927,-79.38819,Café
1108,Davisville,43.7043244,-79.3887901,Shoppers Drug Mart,43.707806,-79.389893,Pharmacy
1109,Davisville,43.7043244,-79.3887901,Subway,43.7084743635371,-79.39067425664052,Sandwich Place
1110,Davisville,43.7043244,-79.3887901,Kidnasium,43.706938885972804,-79.3895295409309,Indoor Play Area
1111,Davisville,43.7043244,-79.3887901,Pizzaiolo,43.70730077620926,-79.38982962163259,Pizza Place
1112,"University of Toronto, Harbord",43.6626956,-79.4000493,The Dessert Kitchen,43.66282317865166,-79.40274569154498,Dessert Shop
1113,"University of Toronto, Harbord",43.6626956,-79.4000493,Yasu,43.66283719650635,-79.40321739973975,Japanese Restaurant
1114,"University of Toronto, Harbord",43.6626956,-79.4000493,Rasa,43.662756751275445,-79.40398803188654,Restaurant
1115,"University of Toronto, Harbord",43.6626956,-79.4000493,Piano Piano,43.66294872979362,-79.40289804116937,Italian Restaurant
1116,"University of Toronto, Harbord",43.6626956,-79.4000493,Sivananda Yoga Centre,43.6627536,-79.4029508,Yoga Studio
1117,"University of Toronto, Harbord",43.6626956,-79.4000493,Cafe Cancan,43.662735486588865,-79.40344738555669,French Restaurant
1118,"University of Toronto, Harbord",43.6626956,-79.4000493,Her Father's Cider Bar + Kitchen,43.66244824890102,-79.40470324675829,Beer Bar
1119,"University of Toronto, Harbord",43.6626956,-79.4000493,Almond Butterfly,43.66283554072087,-79.40336494731255,Bakery
1120,"University of Toronto, Harbord",43.6626956,-79.4000493,Harbord House,43.66246595195944,-79.40541041671369,Bar
1121,"University of Toronto, Harbord",43.6626956,-79.4000493,Akai Sushi,43.66246971191281,-79.40494572728848,Sushi Restaurant
1122,"University of Toronto, Harbord",43.6626956,-79.4000493,Athletic Centre,43.66248699305214,-79.40065676565847,College Gym
1123,"University of Toronto, Harbord",43.6626956,-79.4000493,FLOCK Rotisserie + Greens,43.66263716795857,-79.4037981720113,Comfort Food Restaurant
1124,"University of Toronto, Harbord",43.6626956,-79.4000493,Harbord Bakery & Calandria,43.662519096022976,-79.40444270567404,Bakery
1125,"University of Toronto, Harbord",43.6626956,-79.4000493,Bakka Phoenix Books,43.662958633796144,-79.40260149079198,Bookstore
1126,"University of Toronto, Harbord",43.6626956,-79.4000493,Innis Cafe,43.665401003815745,-79.39971478706231,Café
1127,"University of Toronto, Harbord",43.6626956,-79.4000493,Coach House Printing,43.66631964001284,-79.40027745050322,Bookstore
1128,"University of Toronto, Harbord",43.6626956,-79.4000493,Hart House Theatre,43.66357134217992,-79.3946163990837,Theater
1129,"University of Toronto, Harbord",43.6626956,-79.4000493,Gyubee,43.66708824997601,-79.4005710246546,Japanese Restaurant
1130,"University of Toronto, Harbord",43.6626956,-79.4000493,The Clubhouse,43.6582455666801,-79.39989387989043,Sandwich Place
1131,"University of Toronto, Harbord",43.6626956,-79.4000493,Red Fish Blue Fish Creative Cafe,43.662826909852434,-79.40281748771667,Café
1132,"University of Toronto, Harbord",43.6626956,-79.4000493,Innis Town Hall,43.66541957367295,-79.39954635185894,College Arts Building
1133,"University of Toronto, Harbord",43.6626956,-79.4000493,RBC Royal Bank,43.66309939908409,-79.40259064752568,Bank
1134,"University of Toronto, Harbord",43.6626956,-79.4000493,A & C Games,43.66493880046117,-79.40319438893309,Video Game Store
1135,"University of Toronto, Harbord",43.6626956,-79.4000493,Second Cup,43.66355135916493,-79.40178748741704,Café
1136,"University of Toronto, Harbord",43.6626956,-79.4000493,Subway,43.66448931335139,-79.39911750609278,Sandwich Place
1137,"University of Toronto, Harbord",43.6626956,-79.4000493,Second Cup Coffee Co.,43.66535,-79.398376,Café
1138,"University of Toronto, Harbord",43.6626956,-79.4000493,Charlie's Gallery,43.662809819602124,-79.40382164131282,Bar
1139,"University of Toronto, Harbord",43.6626956,-79.4000493,DT Bistro,43.662375,-79.405734,Café
1140,"University of Toronto, Harbord",43.6626956,-79.4000493,Magic Noodle,43.66272766027783,-79.4036022699349,Noodle House
1141,"University of Toronto, Harbord",43.6626956,-79.4000493,Comfort Zone,43.65839738353197,-79.40027391815754,Nightclub
1142,"University of Toronto, Harbord",43.6626956,-79.4000493,East of Brunswick,43.66560880777417,-79.40332426293872,Pub
1143,"University of Toronto, Harbord",43.6626956,-79.4000493,The Beer Store,43.6653855,-79.4034771,Beer Store
1144,"University of Toronto, Harbord",43.6626956,-79.4000493,Caversham Booksellers,43.662951092179036,-79.40341830253601,Bookstore
1145,"University of Toronto, Harbord",43.6626956,-79.4000493,Elchi Chai Shop,43.662694965848935,-79.40465211868286,Coffee Shop
1146,"Runnymede, Swansea",43.6515706,-79.4844499,Bryden's Pub,43.64925890136825,-79.4846509607823,Pub
1147,"Runnymede, Swansea",43.6515706,-79.4844499,Coffee Tree Roastery,43.64964735112305,-79.48343639040918,Café
1148,"Runnymede, Swansea",43.6515706,-79.4844499,The One That Got Away,43.64984188412754,-79.48261453424496,Fish & Chips Shop
1149,"Runnymede, Swansea",43.6515706,-79.4844499,Wibke's Espresso Bar,43.64913158497341,-79.48480237071465,Coffee Shop
1150,"Runnymede, Swansea",43.6515706,-79.4844499,Fat Bastard Burrito,43.6497791550768,-79.48289414342419,Burrito Place
1151,"Runnymede, Swansea",43.6515706,-79.4844499,Asa Sushi,43.64990164450559,-79.4846109228881,Sushi Restaurant
1152,"Runnymede, Swansea",43.6515706,-79.4844499,Campo,43.655191,-79.487067,Italian Restaurant
1153,"Runnymede, Swansea",43.6515706,-79.4844499,Book City (Bloor West),43.65021080519715,-79.48122019699115,Bookstore
1154,"Runnymede, Swansea",43.6515706,-79.4844499,Falafel World,43.649800784968164,-79.48272777159343,Falafel Restaurant
1155,"Runnymede, Swansea",43.6515706,-79.4844499,Yumi Sushi,43.64989127391365,-79.4824044490675,Sushi Restaurant
1156,"Runnymede, Swansea",43.6515706,-79.4844499,Goodfellas Wood Oven Pizza,43.648224,-79.486356,Italian Restaurant
1157,"Runnymede, Swansea",43.6515706,-79.4844499,Amber European Restaurant,43.64994563414707,-79.48200902277628,French Restaurant
1158,"Runnymede, Swansea",43.6515706,-79.4844499,Booster Juice,43.64980188,-79.4836826,Smoothie Shop
1159,"Runnymede, Swansea",43.6515706,-79.4844499,Max's Market,43.65052462233729,-79.47914453187883,Gourmet Shop
1160,"Runnymede, Swansea",43.6515706,-79.4844499,Bloom Restaurant,43.65030692996379,-79.4798355748952,Latin American Restaurant
1161,"Runnymede, Swansea",43.6515706,-79.4844499,Subway,43.6496442,-79.4840082,Sandwich Place
1162,"Runnymede, Swansea",43.6515706,-79.4844499,Awai,43.65041203760419,-79.47847723960876,Vegetarian / Vegan Restaurant
1163,"Runnymede, Swansea",43.6515706,-79.4844499,A Dark Horse,43.64953295859084,-79.4830557372747,Bar
1164,"Runnymede, Swansea",43.6515706,-79.4844499,Bloor-Jane Restaurant,43.64951305181438,-79.48407033610728,Diner
1165,"Runnymede, Swansea",43.6515706,-79.4844499,RBC Royal Bank,43.65014198969323,-79.48027377570449,Bank
1166,"Runnymede, Swansea",43.6515706,-79.4844499,Humber Cinema,43.64911832002547,-79.48481789910943,Indie Movie Theater
1167,"Runnymede, Swansea",43.6515706,-79.4844499,Java Joe's,43.650424,-79.479755,Café
1168,"Runnymede, Swansea",43.6515706,-79.4844499,Tim Hortons,43.648525791237965,-79.48506608605385,Coffee Shop
1169,"Runnymede, Swansea",43.6515706,-79.4844499,Heart,43.650310315403544,-79.48012458547709,Dessert Shop
1170,"Runnymede, Swansea",43.6515706,-79.4844499,Pizza Pizza,43.64931132140717,-79.48455987958097,Pizza Place
1171,"Runnymede, Swansea",43.6515706,-79.4844499,Second Cup,43.650136727534054,-79.48079476951547,Café
1172,"Runnymede, Swansea",43.6515706,-79.4844499,Classico,43.649194,-79.484699,Pizza Place
1173,"Runnymede, Swansea",43.6515706,-79.4844499,Supper Solved,43.64878101033567,-79.48523252831198,Restaurant
1174,"Runnymede, Swansea",43.6515706,-79.4844499,West End Mamas,43.6487032,-79.484919,Health Food Store
1175,"Runnymede, Swansea",43.6515706,-79.4844499,My Place - a Canadian Pub,43.64845840072295,-79.48518749174133,Pub
1176,"Runnymede, Swansea",43.6515706,-79.4844499,(The New) Moksha Yoga Bloor West,43.648658140097254,-79.48524158555848,Yoga Studio
1177,"Runnymede, Swansea",43.6515706,-79.4844499,The Coffee Bouquets,43.648785,-79.48594,Coffee Shop
1178,"Runnymede, Swansea",43.6515706,-79.4844499,Think Fitness,43.64796649019104,-79.48646216806426,Gym
1179,"Moore Park, Summerhill East",43.6895743,-79.38315990000001,Ravine,43.69035594864729,-79.38684099383201,Trail
